CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1E_School closing,C1E_Flag,C1NV_School closing,C1NV_Flag,C1V_School closing,C1V_Flag,C1M_School closing,C1M_Flag,C1_Notes,C2E_Workplace closing,C2E_Flag,C2NV_Workplace closing,C2NV_Flag,C2V_Workplace closing,C2V_Flag,C2M_Workplace closing,C2M_Flag,C2_Notes,C3E_Cancel public events,C3E_Flag,C3NV_Cancel public events,C3NV_Flag,C3V_Cancel public events,C3V_Flag,C3M_Cancel public events,C3M_Flag,C3_Notes,C4E_Restrictions on gatherings,C4E_Flag,C4NV_Restrictions on gatherings,C4NV_Flag,C4V_Restrictions on gatherings,C4V_Flag,C4M_Restrictions on gatherings,C4M_Flag,C4_Notes,C5E_Close public transport,C5E_Flag,C5NV_Close public transport,C5NV_Flag,C5V_Close public transport,C5V_Flag,C5M_Close public transport,C5M_Flag,C5_Notes,C6E_Stay at home requirements,C6E_Flag,C6NV_Stay at home requirements,C6NV_Flag,C6V_Stay at home requirements,C6V_Flag,C6M_Stay at home requirements,C6M_Flag,C6_Notes,C7E_Restrictions on internal movement,C7E_Flag,C7NV_Restrictions on internal movement,C7NV_Flag,C7V_Restrictions on internal movement,C7V_Flag,C7M_Restrictions on internal movement,C7M_Flag,C7_Notes,C8E_International travel controls,C8NV_International travel controls,C8V_International travel controls,C8EV_International travel controls,C8_Notes,E1E_Income support,E1E_Flag,E1_Notes,E2E_Debt/contract relief,E2_Notes,E3E_Fiscal measures,E3_Notes,E4E_International support,E4_Notes,H1E_Public information campaigns,H1E_Flag,H1_Notes,H2E_Testing policy,H2_Notes,H3E_Contact tracing,H3_Notes,H4E_Emergency investment in healthcare,H4_Notes,H5E_Investment in vaccines,H5_Notes,H6E_Facial Coverings,H6E_Flag,H6NV_Facial Coverings,H6NV_Flag,H6V_Facial Coverings,H6V_Flag,H6M_Facial Coverings,H6M_Flag,H6_Notes,H7E_Vaccination policy,H7E_Flag,H7_Notes,H8E_Protection of elderly people,H8E_Flag,H8NV_Protection of elderly people,H8NV_Flag,H8V_Protection of elderly people,H8V_Flag,H8M_Protection of elderly people,H8M_Flag,H8_Notes,M1E_Wildcard,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,PopulationVaccinated,StringencyIndex_NonVaccinated,StringencyIndex_NonVaccinated_ForDisplay,StringencyIndex_Vaccinated,StringencyIndex_Vaccinated_ForDisplay,StringencyIndex_SimpleAverage,StringencyIndex_SimpleAverage_ForDisplay,StringencyIndex_WeightedAverage,StringencyIndex_WeightedAverage_ForDisplay,GovernmentResponseIndex_NonVaccinated,GovernmentResponseIndex_NonVaccinated_ForDisplay,GovernmentResponseIndex_Vaccinated,GovernmentResponseIndex_Vaccinated_ForDisplay,GovernmentResponseIndex_SimpleAverage,GovernmentResponseIndex_SimpleAverage_ForDisplay,GovernmentResponseIndex_WeightedAverage,GovernmentResponseIndex_WeightedAverage_ForDisplay,ContainmentHealthIndex_NonVaccinated,ContainmentHealthIndex_NonVaccinated_ForDisplay,ContainmentHealthIndex_Vaccinated,ContainmentHealthIndex_Vaccinated_ForDisplay,ContainmentHealthIndex_SimpleAverage,ContainmentHealthIndex_SimpleAverage_ForDisplay,ContainmentHealthIndex_WeightedAverage,ContainmentHealthIndex_WeightedAverage_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20220223,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,4.00,1.00,1.00,,1.00,1,,1.00,,,,,,2.00,1,,2.00,,1.00,,,,,,2.00,1,,,,,2.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,47247,33,95.00,29.63,29.63,21.30,21.30,25.47,25.47,21.72,21.72,41.67,41.67,36.98,36.98,39.32,39.32,37.21,37.21,40.48,40.48,35.12,35.12,37.80,37.80,35.39,35.39,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20220224,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,4.00,1.00,1.00,,1.00,1,,1.00,,,,,,2.00,1,,2.00,,1.00,,,,,,2.00,1,,,,,2.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,48187,33,95.00,29.63,29.63,21.30,21.30,25.47,25.47,21.72,21.72,41.67,41.67,36.98,36.98,39.32,39.32,37.21,37.21,40.48,40.48,35.12,35.12,37.80,37.80,35.39,35.39,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20220225,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,4.00,1.00,1.00,,1.00,1,,1.00,,,,,,2.00,1,,2.00,,1.00,,,,,,2.00,1,,,,,2.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,48670,33,95.00,29.63,29.63,21.30,21.30,25.47,25.47,21.72,21.72,41.67,41.67,36.98,36.98,39.32,39.32,37.21,37.21,40.48,40.48,35.12,35.12,37.80,37.80,35.39,35.39,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20220226,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,4.00,1.00,1.00,,1.00,1,,1.00,,,,,,2.00,1,,2.00,,1.00,,,,,,2.00,1,,,,,2.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,49088,33,95.00,29.63,29.63,21.30,21.30,25.47,25.47,21.72,21.72,41.67,41.67,36.98,36.98,39.32,39.32,37.21,37.21,40.48,40.48,35.12,35.12,37.80,37.80,35.39,35.39,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20220227,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,4.00,1.00,1.00,,1.00,1,,1.00,,,,,,2.00,1,,2.00,,1.00,,,,,,2.00,1,,,,,2.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,49541,34,95.00,29.63,29.63,21.30,21.30,25.47,25.47,21.72,21.72,41.67,41.67,36.98,36.98,39.32,39.32,37.21,37.21,40.48,40.48,35.12,35.12,37.80,37.80,35.39,35.39,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20220228,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,4.00,1.00,1.00,,1.00,1,,1.00,,,,,,2.00,1,,2.00,,1.00,,,,,,2.00,1,,,,,2.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,50214,34,95.00,29.63,29.63,21.30,21.30,25.47,25.47,21.72,21.72,41.67,41.67,36.98,36.98,39.32,39.32,37.21,37.21,40.48,40.48,35.12,35.12,37.80,37.80,35.39,35.39,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20220301,1.00,1,,,,,1.00,1,"As reported by the ACT Government, no educational facilities within the ACT were mandatorily closed during this period. In schools, including early childhood facilities, a range of measures were introduced (throughout term 1)  to reduce risks of COVID, including requirements for staff and visitors to use check-ins, and for all staff, visitors, children, and young people to practice good hygiene. Higher education facilities are also open. Density limits at these facilities no longer apply at these facilities (since 18 Feb 2022), according to a media release from Andrew Barr MLA on 18 Feb.  https://web.archive.org/web/20220311043707/https://www.covid19.act.gov.au/restrictions/current-restrictions https://web.archive.org/web/20220311044359/https://www.cmtedd.act.gov.au/open_government/inform/act_government_media_releases/barr/2022/public-health-measures-to-ease-across-the-act-from-tonight",1.00,1,,,,,1.00,1,"As published by the ACT Government, return to work is allowed ""where it suits employees and employers"". Mandatory check-in is required at licensed bars and pubs, registered clubs, nightclubs, strip clubs, and brothels. Certain businesses, such as places of worship and businesses and venues that host funerals or weddings, must produce COVID-safety plans which include policies in relation to matters like physical distancing, hygiene, and managing staff or patrons presenting with illness. This all represents a continuation of policy in the state. https://web.archive.org/web/20220312010628/https://www.covid19.act.gov.au/restrictions/current-restrictions",0.00,,,,,,0.00,,"A media release by Andrew Barr MLA shows that starting 25 Feb 2022, exemption requirements for all events were removed, meaning they are allowed to go ahead without restrictions on the number of people. However, events of over 5000 people still have to submit a COVID-Safety plan to ACT Health for review. Events that are not ticketed or pre-registered also have to use check-in processes. This is a relaxation of the prior policies, as exemptions are no longer required, density limits have been removed and fewer events have to submit COVID safety plans. https://web.archive.org/web/20220312013815/https://www.cmtedd.act.gov.au/open_government/inform/act_government_media_releases/barr/2022/public-health-measures-to-ease-across-the-act-from-tonight https://web.archive.org/web/20220312010628/https://www.covid19.act.gov.au/restrictions/current-restrictions",0.00,,,,,,0.00,,"According to the ACT Government's website, there was no limit on visitors to a home or on informal outdoor gatherings. Although COVID smart behaviours are encouraged and individuals are encouraged to stay in their known social groups, these are only recommendations, not requirements. This policy represents a relaxation of the policy response to COVID-19. Exemptions are no longer required and the processes for holding gatherings have been relaxed.  https://web.archive.org/web/20220312010628/https://www.covid19.act.gov.au/restrictions/current-restrictions",0.00,,,,,,0.00,,"The ACT Government's website indicated that during this period bus, light rail, taxis, hire cars, and rideshare services were operating as normal. Mask-wearing was required on all these services, however.  Further information detailed on the ACT Transport website regarding changes to travel include requirements to check-in at public transport stops or stations, practice good hygiene, and use rear doors. This all represents a slight change to pre-existing policy, whereby buses were running on a summer timetable but are now not. https://web.archive.org/web/20220312011935/https://www.transport.act.gov.au/news/news-and-events-items/advice-relating-to-novel-coronavirus https://web.archive.org/web/20220312010628/https://www.covid19.act.gov.au/restrictions/current-restrictions",0.00,,,,,,0.00,,"There are no stay-at-home requirements listed on the ACT Government's website for this period. This represents a continuation of the policy response to COVID-19. https://web.archive.org/web/20220312010628/https://www.covid19.act.gov.au/restrictions/current-restrictions",0.00,,,,,,0.00,,"According to the ACT Government website, there are no restrictions on interstate travel to the ACT. This is a continuation of the prior policy related to COVID-19.https://web.archive.org/web/20220312025331/https://www.covid19.act.gov.au/travel/entering-the-act",,4.00,1.00,1.00,"From 21 February 2022, all visa holders who are fully vaccinated for international travel purposes can travel to Australia without a travel exemption. Unvaccinated visa holders will still need to be in an exempt category or hold an individual travel exemption to enter Australia.  https://web.archive.org/web/20220310111116/https://www.australia.gov.au/travelling-to-australia  ",1.00,1,"As reported by the ACT Government, some income support programs were available. Namely, the ACT Government's COVID-19 hardship payment is still available. This allows the claiming of a $270 payment if a person misses work if they or someone they care for are complying with public health orders. https://web.archive.org/web/20220312033257/https://www.act.gov.au/business/business-support/covid-19-economic-support-for-business  ",1.00,"The ACT Government's post-eviction moratorium transition period was announced by Attorney General Shane Rattenbury MLA on 12th Feb 2022 as continuing until 11 May 2022. This means that tenants who fell behind on rent during the moratorium will continue to be protected provided they pay rent as it falls due. Additionally, those required to quarantine or self-isolate are also protected from being required to leave their rental property during the period of quarantine or self isolation. https://web.archive.org/web/20220312034615/https://justice.act.gov.au/renting-and-occupancy-laws/information-tenants-and-occupants-impacted-covid-19 https://web.archive.org/web/20220312034612/https://www.cmtedd.act.gov.au/open_government/inform/act_government_media_releases/rattenbury/2022/continuing-support-for-tenants-during-covid",,,,,2.00,1,"There is a coordinated public information campaign in the ACT. The ACT Government has a dedicated COVID-19 website that provides updates on restrictions and daily case statistics. The ACT Department of Health also has a Twitter account (@ACTHealth). https://web.archive.org/web/20220312035119/https://www.covid19.act.gov.au/ https://web.archive.org/web/20220312035217/https://twitter.com/ACTHealth?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor",2.00,"Free testing is available for symptomatic people. https://web.archive.org/web/20220312035903/https://www.health.act.gov.au/health-professionals/chief-health-officer-alerts/covid-19-testing-information",1.00,"The ACT Government COVID-19 website, as updated on March 9th, 2022, states that ACT Health no longer publishes exposure locations that a COVID-19 positive person has attended. ACT Health is focusing on contacting people at the highest risk of getting COVID-19. People who have been diagnosed with COVID should contact their household. The check-in app is only mandatory in some locations (bars and pubs, registered clubs and strip clubs, and brothels). https://web.archive.org/web/20220312040859/https://www.covid19.act.gov.au/updates/act-covid-19-exposure-locations",,,,,2.00,1,,,,,2.00,1,"As announced in a media release, changes to the requirement to wear a face mask in indoor spaces were implemented on 25 Feb. They were only required in high-impact settings, such as public transport, employee or visitor in high-risk setting or worker for aged-care providers. This is a slight relaxation of the prior policy, which required face masks in all indoor settings outside the home. https://web.archive.org/web/20220312041418/https://www.covid19.act.gov.au/stay-safe-and-healthy/face-masks https://web.archive.org/web/20220312041420/https://www.covid19.act.gov.au/news-articles/mandatory-mask-requirements-ease-in-the-territory",5.00,1,"Everyone aged 5 and over can get a vaccine free of charge in Australia, as expressed on the FAQ section of the ACT Government's COVID website. https://web.archive.org/web/20220314022611/https://www.covid19.act.gov.au/stay-safe-and-healthy/vaccine/frequently-asked-questions",2.00,1,,,,,2.00,1,"A continuation of existing policies. All aged care workers and visitors are required to get vaccinated as a condition of employment. The Australian Health Protection Principal Committee has provided state and territory governments with advice on visitation on aged care facilities during COVID-19. With this advice in mind, state and territory governments have established public health orders that outline protection of elderly people such as entry restrictions to residential aged care.  https://web.archive.org/web/20220310121650/https://www.health.gov.au/initiatives-and-programs/covid-19-vaccines/information-for-aged-care-providers-workers-and-residents-about-covid-19-vaccines/mandatory-covid-19-vaccination-in-aged-care  https://web.archive.org/web/20220310122557/https://www.health.gov.au/node/18602/coronavirus-covid-19-advice-for-people-in-residential-aged-care-facilities-and-visitors",,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,51244,34,95.00,29.63,29.63,21.30,21.30,25.47,25.47,21.72,21.72,43.75,43.75,39.06,39.06,41.40,41.40,39.29,39.29,42.86,42.86,37.50,37.50,40.18,40.18,37.77,37.77,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20220302,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,4.00,1.00,1.00,,1.00,1,,1.00,,,,,,2.00,1,,2.00,,1.00,,,,,,2.00,1,,,,,2.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,51916,34,95.00,29.63,29.63,21.30,21.30,25.47,25.47,21.72,21.72,43.75,43.75,39.06,39.06,41.40,41.40,39.29,39.29,42.86,42.86,37.50,37.50,40.18,40.18,37.77,37.77,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20220303,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,4.00,1.00,1.00,,1.00,1,,1.00,,,,,,2.00,1,,2.00,,1.00,,,,,,2.00,1,,,,,2.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,52944,34,95.00,29.63,29.63,21.30,21.30,25.47,25.47,21.72,21.72,43.75,43.75,39.06,39.06,41.40,41.40,39.29,39.29,42.86,42.86,37.50,37.50,40.18,40.18,37.77,37.77,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20220304,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,4.00,1.00,1.00,,1.00,1,,1.00,,,,,,2.00,1,,2.00,,1.00,,,,,,2.00,1,,,,,2.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,53607,34,95.00,29.63,29.63,21.30,21.30,25.47,25.47,21.72,21.72,43.75,43.75,39.06,39.06,41.40,41.40,39.29,39.29,42.86,42.86,37.50,37.50,40.18,40.18,37.77,37.77,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20220305,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,4.00,1.00,1.00,,1.00,1,,1.00,,,,,,2.00,1,,2.00,,1.00,,,,,,2.00,1,,,,,2.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,54149,34,95.00,29.63,29.63,21.30,21.30,25.47,25.47,21.72,21.72,43.75,43.75,39.06,39.06,41.40,41.40,39.29,39.29,42.86,42.86,37.50,37.50,40.18,40.18,37.77,37.77,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20220306,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,4.00,1.00,1.00,,1.00,1,,1.00,,,,,,2.00,1,,2.00,,1.00,,,,,,2.00,1,,,,,2.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,54683,34,95.00,29.63,29.63,21.30,21.30,25.47,25.47,21.72,21.72,43.75,43.75,39.06,39.06,41.40,41.40,39.29,39.29,42.86,42.86,37.50,37.50,40.18,40.18,37.77,37.77,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20220307,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,4.00,1.00,1.00,,1.00,1,,1.00,,,,,,2.00,1,,2.00,,1.00,,,,,,2.00,1,,,,,2.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,55321,34,95.00,29.63,29.63,21.30,21.30,25.47,25.47,21.72,21.72,43.75,43.75,39.06,39.06,41.40,41.40,39.29,39.29,42.86,42.86,37.50,37.50,40.18,40.18,37.77,37.77,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20220308,1.00,1,,,,,1.00,1,"As published at 4 February 2022, there are measures for schools operations for Term 1 in 2022 from January 2022. The policy was implemented across ACT. This represents a relaxing of the policy responses to COVID-19 by allowing school return. The policy relates to arrangements for cohorting classes or year groups, improving ventilation measures, requirements for COVID-19 vaccinations for staff and other measures such as staggering the usage of resources and social spaces. This policy remained in force on 8 March 2022. For universities, there are no government-imposed measures - it is left to the discretion of the facility. This policy was implemented across ACT. This represents a relaxing of the policy responses to COVID-19. This policy remained in force on 8 March 2022.   https://web.archive.org/web/20220303210705/https://www.education.act.gov.au/__data/assets/pdf_file/0003/1935444/January-2022-Health-Guidelines-for-Schools-and-ECEC.pdf  https://web.archive.org/web/20220303080703/https://www.covid19.act.gov.au/restrictions/current-restrictions",1.00,1,,,,,1.00,1,"As published at 23 February 2022, there are some measures in place for work from 23 February 2022.  Namely, particular sectors have to produce and adhere to COVID safety plans. Specific businesses include hospitality and licensed venues, gaming and gambling venues, hairdressers, beauty and personal services, places of worship, businesses that host weddings and funerals, gyms,  health clubs, fitness centres or wellness centres, libraries, community centres, facilities or youth centres, galleries, museums, national cultural institutions , historic sites,  outdoor attractions , events and performance venues, conferences and cinema venues, outdoor entertainment and event venues , real estate services and auction houses and construction sector.  The policy was implemented across ACT. This represents a relaxing of the policy responses to COVID-19. This policy remained in force on 8 March 2022.   https://web.archive.org/web/20220308041944/https://www.covid19.act.gov.au/restrictions/current-restrictions",0.00,,,,,,0.00,,"As published at 23 February 2022, there are no measures in place relating to cancelling public events from 23 February 2022.  The policy was implemented across ACT. This represents a relaxing of the policy responses to COVID-19. This policy remained in force on 8 March 2022.   https://web.archive.org/web/20220308041944/https://www.covid19.act.gov.au/restrictions/current-restrictions",0.00,,,,,,0.00,,"As published at 23 February 2022, there are no measures in place relating to restrictions on limits of gathering from 23 February 2022.  The policy was implemented across ACT. This represents a relaxing of the policy responses to COVID-19. However, gatherings over 5,000 must submit a COVID plan to ACT Health. This policy remained in force on 8 March 2022.   https://web.archive.org/web/20220308041944/https://www.covid19.act.gov.au/restrictions/current-restrictions",0.00,,,,,,0.00,,"As published at 23 February 2022, there are no measures in place relating to public transport from 23 February 2022.  The policy was implemented across ACT. This represents a relaxing of the policy responses to COVID-19.  This policy remained in force on 8 March 2022.   https://web.archive.org/web/20220308041944/https://www.covid19.act.gov.au/restrictions/current-restrictions",0.00,,,,,,0.00,,"As published at 23 February 2022, there are no measures in place relating to stay at home requirements from 23 February 2022.  The policy was implemented across ACT. This represents a relaxing of the policy responses to COVID-19.  This policy remained in force on 8 March 2022.   https://web.archive.org/web/20220308041944/https://www.covid19.act.gov.au/restrictions/current-restrictions",0.00,,,,,,0.00,,"As published at 23 February 2022, there are no measures in place relating to restrictions on internal movement from 23 February 2022.  The policy was implemented across ACT. This represents a relaxing of the policy responses to COVID-19.  This policy remained in force on 8 March 2022.   https://web.archive.org/web/20220308041944/https://www.covid19.act.gov.au/restrictions/current-restrictions",,4.00,1.00,1.00,"As of 8 March 2022, there is national vaccination requirement/mandatory for international travellers who intend to travel to Australia.  In February 2021, Australian Government released a statement that from 21 February 2022, all visa holders who are fully vaccinated for international travel purposes can travel to Australia without a travel exemption. Unvaccinated visa holders will still need a valid travel exemption to enter Australia.  Quarantine requirements for vaccinated traveller are differ for every state in Australia, and travellers are recommended to check the quarantine, entry testing requirements, and any other arrangements for the state or territory. Fully vaccinated travellers need to provide a negative PCR test.  This represents a continuation of policy response to Covid-19.   https://archive.ph/DdHRZ  https://web.archive.org/web/20220305013840/https://covid19.homeaffairs.gov.au/vaccinated-travellers  https://web.archive.org/web/20220304110011/https://covid19.homeaffairs.gov.au/travel-restrictions",1.00,0,"As at 8 March 2022, there is income support programs available for all formal workers including pandemic leave disaster payment and COVID-19 Hardship Payment. This policy is still in force 8 March 2022.   https://web.archive.org/web/20220303213225/https://www.act.gov.au/business/business-support/covid-19-economic-support-for-business",1.00,"Since 1 August 2020, there is a payroll tax exemption for all apprentices or trainees. This is still in force on 8 March 2022.  https://web.archive.org/web/20220303213225/https://www.act.gov.au/business/business-support/covid-19-economic-support-for-business",,,,,2.00,1,"As at 8 March 2022, there is a coordinated campaign launched with a website, press releases and social media.   https://web.archive.org/web/20220308041944/https://www.covid19.act.gov.au/restrictions/current-restrictions",2.00,"As published at 25 February 2022, there are specific instructions for who should be tested from 25 February 2022. The policy was implemented across ACT. This represents a continuance of the policy responses to COVID-19 however it represents a relaxation of the policy relating to close or casual contacts. The policy relates to the need to have a test if the individual has symptoms, has a high-moderate risk, travelling domestic to a state requiring  a test, travelling overseas where it is a requirement or returned from overseas. There is no mention about testing for asymptomatic people. This policy remained in force on 8 March 2022.  https://web.archive.org/web/20220327055235/https://legislation.act.gov.au/DownloadFile/ni/2022-99/current/PDF/2022-99.PDF  https://web.archive.org/web/20220309225439/https://www.covid19.act.gov.au/stay-safe-and-healthy/symptoms-and-getting-tested/when-to-get-tested#When-to-get-tested-for-COVID-19",1.00,"As at 8 March 2022, ACT is focusing on  contacting people at the highest risk of getting COVID. Individuals may also be contacted through the bluetooth check in app. This is a continuance of the policy (at least since January 2022). It is in force at 8 March 2022. https://web.archive.org/web/20220106063307/https://www.covid19.act.gov.au/stay-safe-and-healthy/exposed-to-covid19  https://web.archive.org/web/20220308220740/https://www.covid19.act.gov.au/stay-safe-and-healthy/exposed-to-covid19",,,,,2.00,1,,,,,2.00,1,"As published at 23 February 2022, face masks are required in certain settings such as on public transport, entering a high-risk setting, in all indoor spaces at school, providing service to people with a disability funded or provided by ACT government or National Disability insurance scheme, staff working at an in-home or community aged care provider, in Canberra airport or on domestic flights. This is a relaxation of the policy. It is in force on 8 March 2022.   https://web.archive.org/web/20220309234835/https://www.covid19.act.gov.au/stay-safe-and-healthy/face-masks",5.00,1,"As published at 20 December 2021, the vaccine is available for all age groups above the age of 5.  The policy was implemented across ACT. This represents a relaxation of the policy responses to COVID-19.  This policy remains in force in 8 March 2022.   https://web.archive.org/web/20220310001053/https://www.covid19.act.gov.au/news-articles/bookings-open-for-5-to-11-year-olds-at-act-government-covid-19-vaccination-clinics  https://web.archive.org/web/20220309231209/https://www.covid19.act.gov.au/stay-safe-and-healthy/vaccine/when-will-i-get-the-covid-19-vaccine  ",1.00,1,,,,,1.00,1,"As published at 23 February 2022, visitors must comply with any policies established by the relevant facility. This is a relaxation of previous policy. It is in force at 8 March 2022.   https://web.archive.org/web/20220309231427/https://www.covid19.act.gov.au/restrictions/current-restrictions",,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,56474,34,95.00,29.63,29.63,21.30,21.30,25.47,25.47,21.72,21.72,40.10,40.10,35.42,35.42,37.76,37.76,35.65,35.65,40.48,40.48,35.12,35.12,37.80,37.80,35.39,35.39,37.50,37.50
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20220309,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,4.00,1.00,1.00,,1.00,0,,1.00,,,,,,2.00,1,,2.00,,1.00,,,,,,2.00,1,,,,,2.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,57278,34,95.00,29.63,29.63,21.30,21.30,25.47,25.47,21.72,21.72,40.10,40.10,35.42,35.42,37.76,37.76,35.65,35.65,40.48,40.48,35.12,35.12,37.80,37.80,35.39,35.39,37.50,37.50
