CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1E_School closing,C1E_Flag,C1NV_School closing,C1NV_Flag,C1V_School closing,C1V_Flag,C1M_School closing,C1M_Flag,C1_Notes,C2E_Workplace closing,C2E_Flag,C2NV_Workplace closing,C2NV_Flag,C2V_Workplace closing,C2V_Flag,C2M_Workplace closing,C2M_Flag,C2_Notes,C3E_Cancel public events,C3E_Flag,C3NV_Cancel public events,C3NV_Flag,C3V_Cancel public events,C3V_Flag,C3M_Cancel public events,C3M_Flag,C3_Notes,C4E_Restrictions on gatherings,C4E_Flag,C4NV_Restrictions on gatherings,C4NV_Flag,C4V_Restrictions on gatherings,C4V_Flag,C4M_Restrictions on gatherings,C4M_Flag,C4_Notes,C5E_Close public transport,C5E_Flag,C5NV_Close public transport,C5NV_Flag,C5V_Close public transport,C5V_Flag,C5M_Close public transport,C5M_Flag,C5_Notes,C6E_Stay at home requirements,C6E_Flag,C6NV_Stay at home requirements,C6NV_Flag,C6V_Stay at home requirements,C6V_Flag,C6M_Stay at home requirements,C6M_Flag,C6_Notes,C7E_Restrictions on internal movement,C7E_Flag,C7NV_Restrictions on internal movement,C7NV_Flag,C7V_Restrictions on internal movement,C7V_Flag,C7M_Restrictions on internal movement,C7M_Flag,C7_Notes,C8E_International travel controls,C8NV_International travel controls,C8V_International travel controls,C8M_International travel controls,C8_Notes,E1E_Income support,E1E_Flag,E1_Notes,E2E_Debt/contract relief,E2_Notes,E3E_Fiscal measures,E3_Notes,E4E_International support,E4_Notes,H1E_Public information campaigns,H1E_Flag,H1_Notes,H2E_Testing policy,H2_Notes,H3E_Contact tracing,H3_Notes,H4E_Emergency investment in healthcare,H4_Notes,H5E_Investment in vaccines,H5_Notes,H6E_Facial Coverings,H6E_Flag,H6NV_Facial Coverings,H6NV_Flag,H6V_Facial Coverings,H6V_Flag,H6M_Facial Coverings,H6M_Flag,H6_Notes,H7E_Vaccination policy,H7E_Flag,H7_Notes,H8E_Protection of elderly people,H8E_Flag,H8NV_Protection of elderly people,H8NV_Flag,H8V_Protection of elderly people,H8V_Flag,H8M_Protection of elderly people,H8M_Flag,H8_Notes,M1E_Wildcard,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,PopulationVaccinated,StringencyIndex_NonVaccinated,StringencyIndex_NonVaccinated_ForDisplay,StringencyIndex_Vaccinated,StringencyIndex_Vaccinated_ForDisplay,StringencyIndex_SimpleAverage,StringencyIndex_SimpleAverage_ForDisplay,StringencyIndex_WeightedAverage,StringencyIndex_WeightedAverage_ForDisplay,GovernmentResponseIndex_NonVaccinated,GovernmentResponseIndex_NonVaccinated_ForDisplay,GovernmentResponseIndex_Vaccinated,GovernmentResponseIndex_Vaccinated_ForDisplay,GovernmentResponseIndex_SimpleAverage,GovernmentResponseIndex_SimpleAverage_ForDisplay,GovernmentResponseIndex_WeightedAverage,GovernmentResponseIndex_WeightedAverage_ForDisplay,ContainmentHealthIndex_NonVaccinated,ContainmentHealthIndex_NonVaccinated_ForDisplay,ContainmentHealthIndex_Vaccinated,ContainmentHealthIndex_Vaccinated_ForDisplay,ContainmentHealthIndex_SimpleAverage,ContainmentHealthIndex_SimpleAverage_ForDisplay,ContainmentHealthIndex_WeightedAverage,ContainmentHealthIndex_WeightedAverage_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20200708,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,2.00,,,2.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,0.00,,,,,,0.00,,,0.00,,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,4767,554,0.00,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,64.58,64.58,64.58,64.58,64.58,64.58,64.58,64.58,59.52,59.52,59.52,59.52,59.52,59.52,59.52,59.52,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20200709,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,2.00,,,2.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,0.00,,,,,,0.00,,,0.00,,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,4771,554,0.00,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,64.58,64.58,64.58,64.58,64.58,64.58,64.58,64.58,59.52,59.52,59.52,59.52,59.52,59.52,59.52,59.52,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20200710,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,"From 6 July 2020  The following service businesses are permitted to reopen from Monday 6 July 2020:    nail, beauty, hair salons and barbers and tanning services, electrolysis or acupuncture  spas  massage parlours  tattoo and piercing parlours  This is subject to the ability of businesses to meet social distancing and hygiene requirements.    The relaxation pertaining to spas does not apply to thermal treatment aspects of spas, including saunas and steam rooms, hydrotherapy pools and cold and ice rooms.    From 10 July 2020  The following service businesses are permitted to reopen from Friday 10 July 2020:    indoor fitness studios and gyms  outdoor leisure playgrounds, courts and gyms  bingo halls and amusement arcades  cinemas    http://web.archive.org/web/20200730085904/https://www.nibusinessinfo.co.uk/content/coronavirus-timeline-ni-businesses-reopening",2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,2.00,,,2.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,"Face coverings have been mandatory on public transport since 10 July 2020.       https://archive.vn/xhwI6",0.00,,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,4774,554,0.00,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,67.71,67.71,67.71,67.71,67.71,67.71,67.71,67.71,63.10,63.10,63.10,63.10,63.10,63.10,63.10,63.10,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20200711,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,2.00,,,2.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,4779,554,0.00,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,67.71,67.71,67.71,67.71,67.71,67.71,67.71,67.71,63.10,63.10,63.10,63.10,63.10,63.10,63.10,63.10,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20200712,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,2.00,,,2.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,4782,554,0.00,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,67.71,67.71,67.71,67.71,67.71,67.71,67.71,67.71,63.10,63.10,63.10,63.10,63.10,63.10,63.10,63.10,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20200713,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,2.00,,,2.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,4785,556,0.00,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,67.71,67.71,67.71,67.71,67.71,67.71,67.71,67.71,63.10,63.10,63.10,63.10,63.10,63.10,63.10,63.10,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20200714,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,2.00,,,2.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,4796,556,0.00,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,67.71,67.71,67.71,67.71,67.71,67.71,67.71,67.71,63.10,63.10,63.10,63.10,63.10,63.10,63.10,63.10,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20200715,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,2.00,,,2.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,4813,556,0.00,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,67.71,67.71,67.71,67.71,67.71,67.71,67.71,67.71,63.10,63.10,63.10,63.10,63.10,63.10,63.10,63.10,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20200716,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,2.00,,,2.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,4834,556,0.00,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,67.71,67.71,67.71,67.71,67.71,67.71,67.71,67.71,63.10,63.10,63.10,63.10,63.10,63.10,63.10,63.10,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20200717,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,2.00,,,2.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,4843,556,0.00,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,67.71,67.71,67.71,67.71,67.71,67.71,67.71,67.71,63.10,63.10,63.10,63.10,63.10,63.10,63.10,63.10,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20200718,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,2.00,,,2.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,4850,556,0.00,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,67.71,67.71,67.71,67.71,67.71,67.71,67.71,67.71,63.10,63.10,63.10,63.10,63.10,63.10,63.10,63.10,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20200719,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,2.00,,,2.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,4852,556,0.00,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,67.71,67.71,67.71,67.71,67.71,67.71,67.71,67.71,63.10,63.10,63.10,63.10,63.10,63.10,63.10,63.10,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20200720,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,2.00,,,2.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,4856,556,0.00,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,67.71,67.71,67.71,67.71,67.71,67.71,67.71,67.71,63.10,63.10,63.10,63.10,63.10,63.10,63.10,63.10,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20200721,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,2.00,,,2.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,4867,556,0.00,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,67.71,67.71,67.71,67.71,67.71,67.71,67.71,67.71,63.10,63.10,63.10,63.10,63.10,63.10,63.10,63.10,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20200722,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,2.00,,,2.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,4876,556,0.00,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,67.71,67.71,67.71,67.71,67.71,67.71,67.71,67.71,63.10,63.10,63.10,63.10,63.10,63.10,63.10,63.10,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20200723,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,2.00,,,2.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,4889,556,0.00,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,67.71,67.71,67.71,67.71,67.71,67.71,67.71,67.71,63.10,63.10,63.10,63.10,63.10,63.10,63.10,63.10,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20200724,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,"From 17 July 2020  The following service businesses are permitted to reopen from Friday 17 July 2020:    indoor sports and leisure facilities  leisure centres  skating rinks  From 24 July 2020  The following service businesses and facilities are permitted to reopen from Friday 24 July 2020:    community centres and halls  swimming pools in leisure centres, hotels and private facilities  bowling alleys  indoor and outdoor funfairs  Wet treatments in spas, such as saunas, steam rooms and hydrotherapy pools are permitted to resume.    Spectators are enabled to attend outdoor competitive games with numbers to be determined by the venue in line with public health advice.    http://web.archive.org/web/20200730085904/https://www.nibusinessinfo.co.uk/content/coronavirus-timeline-ni-businesses-reopening",2.00,1,,,,,2.00,1,"Up to 400 spectators will be allowed to attend some GAA matches in Northern Ireland following updated guidelines from the Stormont Executive.    The Assembly said that, from Friday, supporters can attend outdoor sports events ""where the operator can control access and ensure adherence to social distancing"".    Ulster GAA has advised that 400 people, including essential match personnel, can attend a ground that has perimeter fencing with viewing access on all four sides.    In other grounds, the number of people attending a game should be limited to a maximum of 250, though in some cases, such as grounds with no perimeter fencing, the number might be lower    Still coded as a 2G to represent dominant trend which is that large public events are generally not permitted.    https://web.archive.org/web/20200818170212/https://www.bbc.com/sport/northern-ireland/53515180",4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,2.00,,,2.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,4902,556,0.00,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,67.71,67.71,67.71,67.71,67.71,67.71,67.71,67.71,63.10,63.10,63.10,63.10,63.10,63.10,63.10,63.10,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20200725,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,2.00,,,2.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,4906,556,0.00,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,67.71,67.71,67.71,67.71,67.71,67.71,67.71,67.71,63.10,63.10,63.10,63.10,63.10,63.10,63.10,63.10,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20200726,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,2.00,,,2.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,4909,556,0.00,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,67.71,67.71,67.71,67.71,67.71,67.71,67.71,67.71,63.10,63.10,63.10,63.10,63.10,63.10,63.10,63.10,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20200727,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,2.00,,,2.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,4918,556,0.00,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,67.71,67.71,67.71,67.71,67.71,67.71,67.71,67.71,63.10,63.10,63.10,63.10,63.10,63.10,63.10,63.10,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20200728,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,2.00,,,2.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,4927,556,0.00,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,67.71,67.71,67.71,67.71,67.71,67.71,67.71,67.71,63.10,63.10,63.10,63.10,63.10,63.10,63.10,63.10,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20200729,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,2.00,,,2.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,4938,556,0.00,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,67.71,67.71,67.71,67.71,67.71,67.71,67.71,67.71,63.10,63.10,63.10,63.10,63.10,63.10,63.10,63.10,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20200730,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,"As of July 30th, wetbars are still closed but these are expected to open Aug 10th.     From 10 August 2020  Subject to the control of the coronavirus transmission rate, the reopening of indoor pubs and bars selling only drink (wet pubs) will be permitted from Monday 10 August 2020.    These easements will remain under review until ratified by the Executive ahead of the indicative date, based on the emerging situation.    http://web.archive.org/web/20200730085904/https://www.nibusinessinfo.co.uk/content/coronavirus-timeline-ni-businesses-reopening",2.00,1,,,,,2.00,1,"As of July 30th, groups of 30 people were allowed outdoors in NI.    http://web.archive.org/web/20200730093525/https://www.nidirect.gov.uk/articles/coronavirus-covid-19-regulations-guidance-and-what-they-mean-you",4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,"Even at the height of lockdown, public transport in Ireland never shut down completely but just operated at limited capacity. As of July 30th, transit is at Step 2 which permits non-essential trips but has not increased operation yet.      Source:  http://web.archive.org/web/20200730093525/https://www.nidirect.gov.uk/articles/coronavirus-covid-19-regulations-guidance-and-what-they-mean-you",1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,2.00,,,2.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,"Northern Ireland has become the first part of the UK to launch an app for tracking and tracing coronavirus.    Named StopCOVID NI, it has several features for logging details of those experiencing symptoms of the virus.    The app will run alongside a phone-based contact tracing programme already in place and will identify those at risk of infection.    It has been released for download from Apple's App Store and on Google Play.    StopCOVID NI will be officially launched on Friday but became available to download on Thursday afternoon.    Within an hour of its release, hundreds of people had installed it on their mobile phones.    https://web.archive.org/web/20200731074113/https://www.bbc.com/news/uk-northern-ireland-53599514",0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,4947,556,0.00,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,67.71,67.71,67.71,67.71,67.71,67.71,67.71,67.71,63.10,63.10,63.10,63.10,63.10,63.10,63.10,63.10,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20200731,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,"Those who are medically shielding are strongly advised to continue following the advice that remains in place for that group until the shielding period is paused on 31 July.  https://web.archive.org/web/20200824093703/https://www.nidirect.gov.uk/articles/coronavirus-covid-19-regulations-guidance-family-and-community  ",0.00,,,,,,0.00,,,2.00,,,2.00,"Foreign nationals arriving to the UK still have to self-quarantine for 14 days unless they are on a list of countries that are exempt from this requirement:    https://web.archive.org/web/20200722164341/https://www.gov.uk/guidance/coronavirus-covid-19-travel-corridors#exemption-rules",2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,"As of July 31st, anyone with symptoms can be tested, regardless of age.     https://web.archive.org/web/20200731071844/https://www.gov.uk/guidance/coronavirus-covid-19-getting-tested",2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,4963,556,0.00,62.96,62.96,62.96,62.96,62.96,62.96,62.96,62.96,65.62,65.62,65.62,65.62,65.62,65.62,65.62,65.62,60.71,60.71,60.71,60.71,60.71,60.71,60.71,60.71,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20200801,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,2.00,,,2.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,4975,556,0.00,62.96,62.96,62.96,62.96,62.96,62.96,62.96,62.96,65.62,65.62,65.62,65.62,65.62,65.62,65.62,65.62,60.71,60.71,60.71,60.71,60.71,60.71,60.71,60.71,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20200802,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,2.00,,,2.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,4988,556,0.00,62.96,62.96,62.96,62.96,62.96,62.96,62.96,62.96,65.62,65.62,65.62,65.62,65.62,65.62,65.62,65.62,60.71,60.71,60.71,60.71,60.71,60.71,60.71,60.71,100.00,100.00
