CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1E_School closing,C1E_Flag,C1NV_School closing,C1NV_Flag,C1V_School closing,C1V_Flag,C1M_School closing,C1M_Flag,C1_Notes,C2E_Workplace closing,C2E_Flag,C2NV_Workplace closing,C2NV_Flag,C2V_Workplace closing,C2V_Flag,C2M_Workplace closing,C2M_Flag,C2_Notes,C3E_Cancel public events,C3E_Flag,C3NV_Cancel public events,C3NV_Flag,C3V_Cancel public events,C3V_Flag,C3M_Cancel public events,C3M_Flag,C3_Notes,C4E_Restrictions on gatherings,C4E_Flag,C4NV_Restrictions on gatherings,C4NV_Flag,C4V_Restrictions on gatherings,C4V_Flag,C4M_Restrictions on gatherings,C4M_Flag,C4_Notes,C5E_Close public transport,C5E_Flag,C5NV_Close public transport,C5NV_Flag,C5V_Close public transport,C5V_Flag,C5M_Close public transport,C5M_Flag,C5_Notes,C6E_Stay at home requirements,C6E_Flag,C6NV_Stay at home requirements,C6NV_Flag,C6V_Stay at home requirements,C6V_Flag,C6M_Stay at home requirements,C6M_Flag,C6_Notes,C7E_Restrictions on internal movement,C7E_Flag,C7NV_Restrictions on internal movement,C7NV_Flag,C7V_Restrictions on internal movement,C7V_Flag,C7M_Restrictions on internal movement,C7M_Flag,C7_Notes,C8E_International travel controls,C8NV_International travel controls,C8V_International travel controls,C8EV_International travel controls,C8_Notes,E1E_Income support,E1E_Flag,E1_Notes,E2E_Debt/contract relief,E2_Notes,E3E_Fiscal measures,E3_Notes,E4E_International support,E4_Notes,H1E_Public information campaigns,H1E_Flag,H1_Notes,H2E_Testing policy,H2_Notes,H3E_Contact tracing,H3_Notes,H4E_Emergency investment in healthcare,H4_Notes,H5E_Investment in vaccines,H5_Notes,H6E_Facial Coverings,H6E_Flag,H6NV_Facial Coverings,H6NV_Flag,H6V_Facial Coverings,H6V_Flag,H6M_Facial Coverings,H6M_Flag,H6_Notes,H7E_Vaccination policy,H7E_Flag,H7_Notes,H8E_Protection of elderly people,H8E_Flag,H8NV_Protection of elderly people,H8NV_Flag,H8V_Protection of elderly people,H8V_Flag,H8M_Protection of elderly people,H8M_Flag,H8_Notes,M1E_Wildcard,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,PopulationVaccinated,StringencyIndex_NonVaccinated,StringencyIndex_NonVaccinated_ForDisplay,StringencyIndex_Vaccinated,StringencyIndex_Vaccinated_ForDisplay,StringencyIndex_SimpleAverage,StringencyIndex_SimpleAverage_ForDisplay,StringencyIndex_WeightedAverage,StringencyIndex_WeightedAverage_ForDisplay,GovernmentResponseIndex_NonVaccinated,GovernmentResponseIndex_NonVaccinated_ForDisplay,GovernmentResponseIndex_Vaccinated,GovernmentResponseIndex_Vaccinated_ForDisplay,GovernmentResponseIndex_SimpleAverage,GovernmentResponseIndex_SimpleAverage_ForDisplay,GovernmentResponseIndex_WeightedAverage,GovernmentResponseIndex_WeightedAverage_ForDisplay,ContainmentHealthIndex_NonVaccinated,ContainmentHealthIndex_NonVaccinated_ForDisplay,ContainmentHealthIndex_Vaccinated,ContainmentHealthIndex_Vaccinated_ForDisplay,ContainmentHealthIndex_SimpleAverage,ContainmentHealthIndex_SimpleAverage_ForDisplay,ContainmentHealthIndex_WeightedAverage,ContainmentHealthIndex_WeightedAverage_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210313,2.00,1,,,,,2.00,1,"Further changes to begin next week, ""The Executive announced a number of relaxations on Tuesday afternoon. These included that all Primary 4 to Primary 7 pupils will return to school from Monday, March 22.""     http://web.archive.org/web/20210318162645/https://www.belfasttelegraph.co.uk/news/northern-ireland/coronavirus-northern-ireland-stormont-executive-agrees-cautious-but-optimistic-relaxations-of-covid-19-restrictions-40202215.html",3.00,1,,,,,3.00,1,"No change found ",2.00,1,,,,,2.00,1,"No change found. ",4.00,1,,,,,4.00,1,"No change found. Urged to follow health restrictions during St. Patrick's Day.     http://web.archive.org/web/20210318162645/https://www.belfasttelegraph.co.uk/news/northern-ireland/coronavirus-northern-ireland-stormont-executive-agrees-cautious-but-optimistic-relaxations-of-covid-19-restrictions-40202215.html",1.00,1,,,,,1.00,1,"No change found ",2.00,1,,,,,2.00,1,"No change found ",1.00,1,,,,,1.00,1,"No change found ",3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,"No change found ",2.00,"No change found ",1.00,"No change found ",0.00,,0.00,,3.00,1,,,,,3.00,1,"No change found ",4.00,1,,2.00,1,,,,,2.00,1,"No change found ",,,,,,,,,,,,,,,,,111772,2098,2.76,78.70,78.70,78.70,78.70,78.70,78.70,78.70,78.70,77.92,77.92,77.92,77.92,77.92,77.92,77.92,77.92,74.76,74.76,74.76,74.76,74.76,74.76,74.76,74.76,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210314,2.00,1,,,,,2.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,111884,2098,2.88,78.70,78.70,78.70,78.70,78.70,78.70,78.70,78.70,77.92,77.92,77.92,77.92,77.92,77.92,77.92,77.92,74.76,74.76,74.76,74.76,74.76,74.76,74.76,74.76,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210315,2.00,1,,,,,2.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,112060,2099,3.07,78.70,78.70,78.70,78.70,78.70,78.70,78.70,78.70,77.92,77.92,77.92,77.92,77.92,77.92,77.92,77.92,74.76,74.76,74.76,74.76,74.76,74.76,74.76,74.76,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210316,2.00,1,,,,,2.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,4.00,1,"As of March 16, ""People aged 50 or over in Northern Ireland can now book their Covid-19 vaccine appointment, Health Minister Robin Swann has announced.""     ""The centres will primarily be using the AstraZeneca vaccine for first doses, to maximise available vaccine supplies. Anyone who received the Pfizer vaccine as a first dose will still receive the Pfizer vaccine for their second dose.""     http://web.archive.org/web/20210318161618/https://www.bbc.com/news/uk-northern-ireland-56396493",2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,112232,2100,3.37,78.70,78.70,78.70,78.70,78.70,78.70,78.70,78.70,77.92,77.92,77.92,77.92,77.92,77.92,77.92,77.92,74.76,74.76,74.76,74.76,74.76,74.76,74.76,74.76,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210317,2.00,1,,,,,2.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,"Police presence increased in Northern Ireland to enforce restrictions over St. Patrick's Day.   http://web.archive.org/web/20210318163437/https://www.malverngazette.co.uk/news/national/19167476.increased-police-presence-across-northern-ireland-enforce-covid-regulations/",1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,112376,2100,3.54,78.70,78.70,78.70,78.70,78.70,78.70,78.70,78.70,77.92,77.92,77.92,77.92,77.92,77.92,77.92,77.92,74.76,74.76,74.76,74.76,74.76,74.76,74.76,74.76,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210318,2.00,1,,,,,2.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,112545,2101,3.73,78.70,78.70,78.70,78.70,78.70,78.70,78.70,78.70,77.92,77.92,77.92,77.92,77.92,77.92,77.92,77.92,74.76,74.76,74.76,74.76,74.76,74.76,74.76,74.76,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210319,2.00,1,,,,,2.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,112668,2103,3.97,78.70,78.70,78.70,78.70,78.70,78.70,78.70,78.70,77.92,77.92,77.92,77.92,77.92,77.92,77.92,77.92,74.76,74.76,74.76,74.76,74.76,74.76,74.76,74.76,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210320,2.00,1,,,,,2.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,112790,2103,4.14,78.70,78.70,78.70,78.70,78.70,78.70,78.70,78.70,77.92,77.92,77.92,77.92,77.92,77.92,77.92,77.92,74.76,74.76,74.76,74.76,74.76,74.76,74.76,74.76,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210321,2.00,1,,,,,2.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,112897,2104,4.68,78.70,78.70,78.70,78.70,78.70,78.70,78.70,78.70,77.92,77.92,77.92,77.92,77.92,77.92,77.92,77.92,74.76,74.76,74.76,74.76,74.76,74.76,74.76,74.76,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210322,2.00,1,,,,,2.00,1,"""Some primary school pupils in Northern Ireland also returned to classrooms on Mar 8, while secondary pupils in key exam years will return to school on Mar 22.""   http://web.archive.org/web/20210321232218/https://www.telegraph.co.uk/news/0/schools-open-covid-tests-kids-back-lockdown-face-masks-rules/  Testing measures in place: ""All post-primary staff and year 12 to 14 pupils are to be offered twice-weekly lateral flow tests from 22 March when they return to school.""... ""Pupils younger than those in years 12 to 14 could be included in Covid-19 testing for schools ""at a later stage"".""    https://www.bbc.co.uk/news/uk-northern-ireland-56435650",3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,113071,2105,4.68,78.70,78.70,78.70,78.70,78.70,78.70,78.70,78.70,77.92,77.92,77.92,77.92,77.92,77.92,77.92,77.92,74.76,74.76,74.76,74.76,74.76,74.76,74.76,74.76,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210323,2.00,1,,,,,2.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,113219,2107,5.08,78.70,78.70,78.70,78.70,78.70,78.70,78.70,78.70,77.92,77.92,77.92,77.92,77.92,77.92,77.92,77.92,74.76,74.76,74.76,74.76,74.76,74.76,74.76,74.76,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210324,2.00,1,,,,,2.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,113385,2107,5.53,78.70,78.70,78.70,78.70,78.70,78.70,78.70,78.70,77.92,77.92,77.92,77.92,77.92,77.92,77.92,77.92,74.76,74.76,74.76,74.76,74.76,74.76,74.76,74.76,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210325,2.00,1,,,,,2.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,113552,2107,5.99,78.70,78.70,78.70,78.70,78.70,78.70,78.70,78.70,77.92,77.92,77.92,77.92,77.92,77.92,77.92,77.92,74.76,74.76,74.76,74.76,74.76,74.76,74.76,74.76,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210326,2.00,1,,,,,2.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,113686,2107,6.35,78.70,78.70,78.70,78.70,78.70,78.70,78.70,78.70,77.92,77.92,77.92,77.92,77.92,77.92,77.92,77.92,74.76,74.76,74.76,74.76,74.76,74.76,74.76,74.76,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210327,2.00,1,,,,,2.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,113807,2109,6.51,78.70,78.70,78.70,78.70,78.70,78.70,78.70,78.70,77.92,77.92,77.92,77.92,77.92,77.92,77.92,77.92,74.76,74.76,74.76,74.76,74.76,74.76,74.76,74.76,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210328,2.00,1,,,,,2.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,113899,2111,6.59,78.70,78.70,78.70,78.70,78.70,78.70,78.70,78.70,77.92,77.92,77.92,77.92,77.92,77.92,77.92,77.92,74.76,74.76,74.76,74.76,74.76,74.76,74.76,74.76,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210329,2.00,1,,,,,2.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,114033,2111,6.96,78.70,78.70,78.70,78.70,78.70,78.70,78.70,78.70,77.92,77.92,77.92,77.92,77.92,77.92,77.92,77.92,74.76,74.76,74.76,74.76,74.76,74.76,74.76,74.76,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210330,2.00,1,,,,,2.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,114140,2115,7.30,78.70,78.70,78.70,78.70,78.70,78.70,78.70,78.70,77.92,77.92,77.92,77.92,77.92,77.92,77.92,77.92,74.76,74.76,74.76,74.76,74.76,74.76,74.76,74.76,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210331,2.00,1,,,,,2.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,114262,2115,7.69,78.70,78.70,78.70,78.70,78.70,78.70,78.70,78.70,77.92,77.92,77.92,77.92,77.92,77.92,77.92,77.92,74.76,74.76,74.76,74.76,74.76,74.76,74.76,74.76,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210401,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,"From April 1, some nonessential businesses can reopen. e.g. ""Garden centres and plant nurseries can now operate a contactless click and collect service.""     http://web.archive.org/web/20210401191058/https://www.belfastlive.co.uk/news/health/northern-ireland-lockdown-restrictions-ease-20295503",2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,"From April 1, ""Up to six people (including children) from two households may meet outdoors in a garden"" & ""People from two households can now undertake outdoor sporting activities as defined in the regulations. This allows sports such as golf and tennis to resume in small groups of individuals from two households, however club houses and sport facilities including changing rooms, showers, kitchens, meeting rooms must remain closed apart from essential toilet facilities.""     http://web.archive.org/web/20210401191058/https://www.belfastlive.co.uk/news/health/northern-ireland-lockdown-restrictions-ease-20295503",1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,4.00,1,"Still current. See evidence of ongoing vaccination with broad availability: http://web.archive.org/web/20210401191058/https://www.belfastlive.co.uk/news/health/northern-ireland-lockdown-restrictions-ease-20295503",2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,114356,2115,8.09,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.83,75.83,75.83,75.83,75.83,75.83,75.83,75.83,72.38,72.38,72.38,72.38,72.38,72.38,72.38,72.38,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210402,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,114433,2116,8.45,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.83,75.83,75.83,75.83,75.83,75.83,75.83,75.83,72.38,72.38,72.38,72.38,72.38,72.38,72.38,72.38,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210403,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,114482,2116,8.57,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.83,75.83,75.83,75.83,75.83,75.83,75.83,75.83,72.38,72.38,72.38,72.38,72.38,72.38,72.38,72.38,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210404,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,114518,2116,8.64,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.83,75.83,75.83,75.83,75.83,75.83,75.83,75.83,72.38,72.38,72.38,72.38,72.38,72.38,72.38,72.38,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210405,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,114573,2118,8.72,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.83,75.83,75.83,75.83,75.83,75.83,75.83,75.83,72.38,72.38,72.38,72.38,72.38,72.38,72.38,72.38,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210406,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,114666,2121,8.86,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.83,75.83,75.83,75.83,75.83,75.83,75.83,75.83,72.38,72.38,72.38,72.38,72.38,72.38,72.38,72.38,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210407,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,114774,2121,9.17,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.83,75.83,75.83,75.83,75.83,75.83,75.83,75.83,72.38,72.38,72.38,72.38,72.38,72.38,72.38,72.38,100.00,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210408,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,114895,2123,9.59,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.83,75.83,75.83,75.83,75.83,75.83,75.83,75.83,72.38,72.38,72.38,72.38,72.38,72.38,72.38,72.38,100.00,100.00
